Descriptor ID,Fitness,Model,R2,Q2,R2Pred_Validation,R2Pred_Test
"[21L, 34L, 63L, 74L, 121L, 136L, 137L, 158L, 186L, 206L, 211L, 214L, 232L, 266L, 275L, 285L, 308L, 310L, 354L, 366L, 367L, 371L, 381L]",0.25,DE,0.98,0.74,0.45,-0.71
"[21L, 34L, 63L, 74L, 121L, 136L, 137L, 158L, 186L, 206L, 211L, 214L, 232L, 266L, 275L, 285L, 308L, 310L, 354L, 366L, 367L, 371L, 381L]",0.25,DE,0.98,0.74,0.45,-0.71
"[21L, 34L, 63L, 74L, 121L, 136L, 137L, 158L, 186L, 206L, 211L, 214L, 232L, 266L, 275L, 285L, 308L, 310L, 354L, 366L, 367L, 371L, 381L]",0.25,DE,0.98,0.74,0.45,-0.71
"[21L, 34L, 63L, 74L, 121L, 136L, 137L, 158L, 186L, 206L, 211L, 214L, 232L, 266L, 275L, 285L, 308L, 310L, 354L, 366L, 367L, 371L, 381L]",0.25,DE,0.98,0.74,0.45,-0.71
"[21L, 34L, 63L, 74L, 121L, 136L, 137L, 158L, 186L, 206L, 211L, 214L, 232L, 266L, 275L, 285L, 308L, 310L, 354L, 366L, 367L, 371L, 381L]",0.25,DE,0.98,0.74,0.45,-0.71
"[21L, 34L, 63L, 74L, 121L, 136L, 137L, 158L, 186L, 206L, 211L, 214L, 232L, 266L, 275L, 285L, 308L, 310L, 354L, 366L, 367L, 371L, 381L]",0.25,DE,0.98,0.74,0.45,-0.71
"[43L, 85L, 100L, 182L, 342L]",0.3,DE,0.8,0.69,0.34,-0.06
"[18L, 21L, 34L, 63L, 110L, 137L, 171L, 184L, 186L, 201L, 214L, 232L, 252L, 308L, 310L, 319L, 324L, 354L, 366L]",0.31,DE,0.9,0.82,-0.03,-0.6
"[18L, 21L, 34L, 63L, 110L, 137L, 171L, 184L, 186L, 201L, 214L, 232L, 252L, 308L, 310L, 319L, 324L, 354L, 366L]",0.31,DE,0.9,0.82,-0.03,-0.6
"[18L, 21L, 34L, 63L, 110L, 137L, 171L, 184L, 186L, 201L, 214L, 232L, 252L, 308L, 310L, 319L, 324L, 354L, 366L]",0.31,DE,0.9,0.82,-0.03,-0.6
"[21L, 34L, 45L, 47L, 63L, 128L, 137L, 166L, 171L, 186L, 201L, 214L, 232L, 252L, 308L, 310L, 324L, 327L, 354L, 366L]",0.32,DE,1,0.85,-0.21,-3.44
"[21L, 34L, 45L, 47L, 63L, 128L, 137L, 166L, 171L, 186L, 201L, 214L, 232L, 252L, 308L, 310L, 324L, 327L, 354L, 366L]",0.32,DE,1,0.85,-0.21,-3.44
"[21L, 34L, 45L, 47L, 63L, 128L, 137L, 166L, 171L, 186L, 201L, 214L, 232L, 252L, 308L, 310L, 324L, 327L, 354L, 366L]",0.32,DE,1,0.85,-0.21,-3.44
"[21L, 34L, 45L, 47L, 63L, 128L, 137L, 166L, 171L, 186L, 201L, 214L, 232L, 252L, 308L, 310L, 324L, 327L, 354L, 366L]",0.32,DE,1,0.85,-0.21,-3.44
"[16L, 35L, 43L, 85L, 100L, 115L, 182L, 206L, 266L, 285L, 342L]",0.33,DE,0.8,0.44,0.9,0.65
"[21L, 34L, 39L, 137L, 171L, 172L, 186L, 201L, 214L, 232L, 251L, 252L, 308L, 310L, 324L, 354L, 366L]",0.33,DE,0.97,0.7,0.15,-0.65
"[16L, 35L, 43L, 85L, 100L, 115L, 182L, 206L, 266L, 285L, 342L]",0.33,DE,0.8,0.44,0.9,0.65
"[16L, 22L, 43L, 55L, 71L, 76L, 85L, 100L, 116L, 129L, 142L, 160L, 182L, 196L, 208L, 297L, 342L]",0.34,DE,0.98,0.84,-0.26,-0.25
"[16L, 26L, 43L, 85L, 100L, 115L, 140L, 182L, 205L, 262L, 342L]",0.34,DE,0.87,0.46,0.81,0.84
"[0L, 21L, 34L, 63L, 74L, 92L, 110L, 117L, 121L, 136L, 137L, 158L, 159L, 186L, 203L, 211L, 214L, 232L, 235L, 246L, 275L, 293L, 308L, 310L, 354L, 366L, 367L, 371L, 381L]",0.34,DE,1,0.92,-0.53,-3.71
"[16L, 27L, 35L, 43L, 85L, 100L, 115L, 182L, 197L, 266L, 342L]",0.36,DE,0.84,0.42,0.83,0.62
"[16L, 27L, 35L, 43L, 85L, 100L, 115L, 182L, 197L, 266L, 342L]",0.36,DE,0.84,0.42,0.83,0.62
"[16L, 26L, 115L, 129L, 140L, 142L, 160L, 196L, 205L, 262L, 297L]",0.36,DE,0.88,0.62,0.23,-4.78
"[49L, 61L, 66L, 74L, 121L, 131L, 136L, 149L, 153L, 158L, 183L, 196L, 211L, 223L, 230L, 275L, 278L, 298L, 325L, 338L, 351L, 365L, 367L, 371L, 381L]",0.38,DE,1,0.92,-0.68,-1.55
"[49L, 61L, 66L, 74L, 121L, 131L, 136L, 149L, 153L, 158L, 183L, 196L, 211L, 223L, 230L, 275L, 278L, 298L, 325L, 338L, 351L, 365L, 367L, 371L, 381L]",0.38,DE,1,0.92,-0.68,-1.55
"[16L, 56L, 62L, 67L, 84L, 87L, 88L, 91L, 129L, 142L, 143L, 145L, 160L, 196L, 213L, 230L, 281L, 290L, 297L, 305L, 353L]",0.39,DE,1,0.9,-0.67,-31.02
"[16L, 56L, 62L, 67L, 84L, 87L, 88L, 91L, 129L, 142L, 143L, 145L, 160L, 196L, 213L, 230L, 281L, 290L, 297L, 305L, 353L]",0.39,DE,1,0.9,-0.67,-31.02
"[18L, 21L, 34L, 63L, 110L, 137L, 176L, 184L, 186L, 198L, 205L, 214L, 232L, 277L, 308L, 310L, 319L, 354L, 366L]",0.39,DE,0.71,0.55,0.3,-0.58
"[18L, 21L, 34L, 63L, 110L, 137L, 176L, 184L, 186L, 198L, 205L, 214L, 232L, 277L, 308L, 310L, 319L, 354L, 366L]",0.39,DE,0.71,0.55,0.3,-0.58
"[18L, 21L, 34L, 63L, 110L, 137L, 176L, 184L, 186L, 198L, 205L, 214L, 232L, 277L, 308L, 310L, 319L, 354L, 366L]",0.39,DE,0.71,0.55,0.3,-0.58
"[18L, 21L, 34L, 63L, 110L, 137L, 176L, 184L, 186L, 198L, 205L, 214L, 232L, 277L, 308L, 310L, 319L, 354L, 366L]",0.39,DE,0.71,0.55,0.3,-0.58
"[16L, 56L, 62L, 67L, 84L, 87L, 88L, 91L, 129L, 142L, 143L, 145L, 160L, 196L, 213L, 230L, 281L, 290L, 297L, 305L, 353L]",0.39,DE,1,0.9,-0.67,-31.02
"[21L, 34L, 63L, 106L, 137L, 167L, 186L, 206L, 208L, 214L, 232L, 242L, 266L, 275L, 285L, 308L, 310L, 312L, 354L, 366L]",0.4,DE,1,0.71,-0.21,-5.43
"[21L, 34L, 63L, 106L, 137L, 167L, 186L, 206L, 208L, 214L, 232L, 242L, 266L, 275L, 285L, 308L, 310L, 312L, 354L, 366L]",0.4,DE,1,0.71,-0.21,-5.43
"[21L, 34L, 63L, 74L, 121L, 131L, 136L, 137L, 149L, 158L, 183L, 186L, 211L, 214L, 232L, 275L, 278L, 308L, 310L, 325L, 354L, 365L, 366L, 367L, 371L, 381L]",0.41,DE,0.95,0.81,-0.54,-0.72
"[44L, 81L, 83L, 108L, 136L, 141L, 170L, 180L, 218L, 275L]",0.42,DE,0.83,0.4,0.6,0.01
"[44L, 81L, 98L, 141L, 170L, 180L, 190L, 198L, 216L, 218L, 323L]",0.42,DE,0.8,0.33,0.78,0.57
"[26L, 43L, 85L, 100L, 141L, 148L, 170L, 180L, 182L, 202L, 204L, 342L]",0.42,DE,0.82,0.36,0.65,0.57
"[26L, 43L, 85L, 100L, 141L, 148L, 170L, 180L, 182L, 202L, 204L, 342L]",0.42,DE,0.82,0.36,0.65,0.57
"[26L, 43L, 85L, 100L, 141L, 148L, 170L, 180L, 182L, 202L, 204L, 342L]",0.42,DE,0.82,0.36,0.65,0.57
"[26L, 43L, 85L, 100L, 141L, 148L, 170L, 180L, 182L, 202L, 204L, 342L]",0.42,DE,0.82,0.36,0.65,0.57
"[16L, 35L, 39L, 43L, 63L, 85L, 100L, 115L, 172L, 182L, 251L, 342L]",0.42,DE,0.86,0.38,0.6,0.32
"[26L, 43L, 85L, 100L, 141L, 148L, 170L, 180L, 182L, 202L, 204L, 342L]",0.42,DE,0.82,0.36,0.65,0.57
"[44L, 81L, 83L, 108L, 136L, 141L, 170L, 180L, 218L, 275L]",0.42,DE,0.83,0.4,0.6,0.01
"[27L, 43L, 85L, 100L, 182L, 197L, 206L, 285L, 342L]",0.42,DE,0.79,0.47,0.38,-0.16
"[16L, 35L, 39L, 43L, 63L, 85L, 100L, 115L, 172L, 182L, 251L, 342L]",0.42,DE,0.86,0.38,0.6,0.32
"[44L, 81L, 83L, 108L, 136L, 141L, 170L, 180L, 218L, 275L]",0.42,DE,0.83,0.4,0.6,0.01
"[16L, 35L, 39L, 43L, 63L, 85L, 100L, 115L, 172L, 182L, 251L, 342L]",0.42,DE,0.86,0.38,0.6,0.32
"[35L, 43L, 85L, 100L, 115L, 129L, 142L, 160L, 182L, 196L, 297L, 342L]",0.43,DE,0.89,0.4,0.5,-0.59
"[27L, 43L, 85L, 100L, 141L, 170L, 180L, 182L, 197L, 266L, 342L]",0.44,DE,0.82,0.35,0.6,0.41
"[21L, 34L, 63L, 137L, 186L, 214L, 232L, 308L, 310L, 354L, 366L]",0.45,DE,0.85,0.38,0.49,0.29
"[26L, 43L, 44L, 81L, 85L, 100L, 148L, 182L, 202L, 204L, 218L, 342L]",0.45,DE,0.84,0.37,0.53,0.34
"[26L, 43L, 44L, 81L, 85L, 100L, 148L, 182L, 202L, 204L, 218L, 342L]",0.45,DE,0.84,0.37,0.53,0.34
"[26L, 43L, 44L, 81L, 85L, 100L, 148L, 182L, 202L, 204L, 218L, 342L]",0.45,DE,0.84,0.37,0.53,0.34
"[7L, 92L, 139L, 181L, 252L, 340L]",0.46,DE,0.7,0.34,0.51,0.5
"[7L, 43L, 85L, 92L, 100L, 139L, 171L, 181L, 182L, 201L, 324L, 340L, 342L]",0.46,DE,0.91,0.56,-0.06,0.78
"[22L, 43L, 55L, 71L, 76L, 85L, 100L, 106L, 116L, 167L, 182L, 242L, 275L, 312L, 342L]",0.46,DE,0.97,0.67,-0.41,-1.14
"[7L, 43L, 85L, 92L, 100L, 139L, 171L, 181L, 182L, 201L, 324L, 340L, 342L]",0.46,DE,0.91,0.56,-0.06,0.78
"[44L, 81L, 141L, 170L, 180L, 204L, 216L, 218L, 232L, 279L, 354L, 366L, 369L]",0.46,DE,0.78,0.32,0.61,0.42
"[16L, 35L, 43L, 85L, 100L, 115L, 141L, 170L, 180L, 182L, 342L]",0.46,DE,0.85,0.38,0.42,-0.08
"[0L, 24L, 37L, 43L, 69L, 85L, 100L, 130L, 154L, 182L, 213L, 245L, 272L, 282L, 309L, 342L, 350L, 383L]",0.46,DE,1,0.59,-0.18,-2.69
"[22L, 43L, 55L, 71L, 76L, 85L, 100L, 106L, 116L, 167L, 182L, 208L, 242L, 275L, 312L, 342L]",0.46,DE,0.97,0.52,0.02,-1.12
"[4L, 21L, 34L, 38L, 63L, 129L, 137L, 176L, 184L, 186L, 206L, 214L, 220L, 232L, 237L, 241L, 288L, 289L, 303L, 308L, 310L, 316L, 354L, 361L, 366L]",0.47,DE,0.89,0.58,-0.2,-2.88
"[22L, 44L, 55L, 71L, 76L, 81L, 83L, 108L, 116L, 136L, 208L, 218L, 275L]",0.48,DE,0.82,0.28,0.62,0.03
"[0L, 21L, 34L, 63L, 92L, 110L, 117L, 137L, 159L, 176L, 186L, 198L, 203L, 205L, 214L, 232L, 235L, 246L, 277L, 293L, 308L, 310L, 354L, 366L]",0.48,DE,1,0.92,-1.21,-3.9
"[0L, 21L, 34L, 63L, 92L, 110L, 117L, 137L, 159L, 176L, 186L, 198L, 203L, 205L, 214L, 232L, 235L, 246L, 277L, 293L, 308L, 310L, 354L, 366L]",0.48,DE,1,0.92,-1.21,-3.9
"[0L, 21L, 34L, 63L, 92L, 110L, 117L, 137L, 159L, 176L, 186L, 198L, 203L, 205L, 214L, 232L, 235L, 246L, 277L, 293L, 308L, 310L, 354L, 366L]",0.48,DE,1,0.92,-1.21,-3.9
"[27L, 43L, 85L, 100L, 182L, 197L, 206L, 266L, 285L, 342L]",0.48,DE,0.79,0.34,0.45,-0.05
"[22L, 44L, 55L, 71L, 76L, 81L, 83L, 108L, 116L, 136L, 208L, 218L, 275L]",0.48,DE,0.82,0.28,0.62,0.03
"[31L, 39L, 63L, 141L, 170L, 172L, 180L, 219L, 229L, 251L, 272L, 322L, 359L]",0.49,DE,0.81,0.28,0.54,-0.7
"[16L, 35L, 115L, 141L, 170L, 180L, 206L, 266L, 285L]",0.49,DE,0.76,0.28,0.58,-0.65
"[13L, 39L, 47L, 53L, 63L, 131L, 149L, 172L, 183L, 251L, 278L, 325L, 365L, 378L]",0.49,DE,0.94,0.63,-0.43,0.13
"[17L, 21L, 34L, 49L, 61L, 63L, 66L, 72L, 120L, 137L, 153L, 186L, 191L, 196L, 214L, 215L, 223L, 230L, 232L, 248L, 298L, 305L, 308L, 310L, 338L, 341L, 351L, 354L, 366L]",0.49,DE,0.99,0.35,0.36,-0.63
"[98L, 190L, 198L, 216L, 323L]",0.5,DE,0.59,0.25,0.61,-0.71
"[21L, 27L, 34L, 63L, 137L, 171L, 186L, 197L, 201L, 214L, 232L, 252L, 266L, 308L, 310L, 324L, 354L, 366L]",0.5,DE,1,0.48,-0.04,-1.42
"[16L, 35L, 43L, 85L, 100L, 115L, 129L, 142L, 160L, 182L, 196L, 297L, 342L]",0.5,DE,0.88,0.17,0.84,0.52
"[0L, 22L, 24L, 38L, 55L, 71L, 76L, 116L, 176L, 184L, 206L, 208L, 220L, 241L, 282L, 288L, 309L, 316L, 383L]",0.51,DE,0.99,0.41,0.07,-5.72
"[43L, 44L, 81L, 85L, 100L, 182L, 204L, 216L, 218L, 232L, 279L, 342L, 354L, 366L, 369L]",0.51,DE,0.91,0.66,-0.64,-1.1
"[26L, 44L, 81L, 148L, 202L, 204L, 206L, 218L, 266L, 285L]",0.52,DE,0.75,0.42,0.03,0.35
"[26L, 44L, 81L, 148L, 202L, 204L, 206L, 218L, 266L, 285L]",0.52,DE,0.75,0.42,0.03,0.35
"[0L, 11L, 24L, 141L, 157L, 170L, 180L, 209L, 282L, 316L, 343L, 383L]",0.52,DE,0.83,0.19,0.64,-0.21
"[21L, 27L, 34L, 63L, 137L, 186L, 197L, 204L, 214L, 216L, 232L, 266L, 279L, 308L, 310L, 354L, 366L, 369L]",0.52,DE,0.99,0.76,-0.99,-4.52
"[0L, 49L, 61L, 66L, 92L, 110L, 117L, 153L, 159L, 171L, 196L, 201L, 203L, 223L, 230L, 235L, 246L, 252L, 293L, 298L, 324L, 338L, 351L]",0.53,DE,1,0.68,-0.78,-5.11
"[13L, 16L, 35L, 43L, 47L, 53L, 85L, 100L, 115L, 182L, 342L, 378L]",0.53,DE,0.82,0.11,0.83,0.73
"[11L, 16L, 129L, 141L, 142L, 157L, 160L, 170L, 180L, 196L, 209L, 297L, 309L, 316L, 343L]",0.53,DE,0.9,0.26,0.41,-21.98
"[0L, 49L, 61L, 66L, 92L, 110L, 117L, 153L, 159L, 171L, 196L, 201L, 203L, 223L, 230L, 235L, 246L, 252L, 293L, 298L, 324L, 338L, 351L]",0.53,DE,1,0.68,-0.78,-5.11
"[21L, 34L, 37L, 63L, 69L, 130L, 137L, 141L, 154L, 170L, 180L, 186L, 213L, 214L, 232L, 245L, 272L, 308L, 310L, 350L, 354L, 366L]",0.54,DE,1,0.86,-1.38,-5.38
"[4L, 45L, 47L, 98L, 109L, 128L, 129L, 132L, 161L, 166L, 210L, 237L, 244L, 252L, 289L, 303L, 313L, 325L, 327L, 361L, 366L, 367L, 384L]",0.54,DE,1,0.45,-0.17,-2.26
"[21L, 34L, 37L, 63L, 69L, 130L, 137L, 141L, 154L, 170L, 180L, 186L, 213L, 214L, 232L, 245L, 272L, 308L, 310L, 350L, 354L, 366L]",0.54,DE,1,0.86,-1.38,-5.38
"[21L, 34L, 49L, 61L, 63L, 66L, 137L, 153L, 171L, 186L, 196L, 201L, 214L, 223L, 230L, 232L, 252L, 298L, 308L, 310L, 324L, 338L, 351L, 354L, 366L]",0.55,DE,0.99,0.9,-1.52,-1.63
"[31L, 44L, 81L, 83L, 108L, 136L, 218L, 219L, 229L, 272L, 275L, 322L, 359L]",0.55,DE,0.79,0.16,0.6,-0.24
"[21L, 34L, 49L, 61L, 63L, 66L, 137L, 153L, 171L, 186L, 196L, 201L, 214L, 223L, 230L, 232L, 252L, 298L, 308L, 310L, 324L, 338L, 351L, 354L, 366L]",0.55,DE,0.99,0.9,-1.52,-1.63
"[39L, 43L, 63L, 85L, 100L, 172L, 182L, 206L, 251L, 266L, 285L, 342L]",0.55,DE,0.83,0.23,0.38,-0.05
"[104L, 132L, 170L, 246L, 367L]",0.56,DE,0.53,0.09,0.74,0.18
"[22L, 55L, 67L, 71L, 76L, 84L, 87L, 91L, 98L, 109L, 116L, 132L, 143L, 145L, 161L, 208L, 210L, 244L, 252L, 305L, 313L, 325L, 353L, 366L, 367L, 384L]",0.56,DE,1,0.4,-0.15,0.02
"[43L, 85L, 98L, 100L, 176L, 182L, 190L, 198L, 205L, 216L, 277L, 308L, 323L, 342L]",0.56,DE,0.9,0.39,-0.1,0.34
"[43L, 85L, 100L, 141L, 170L, 171L, 180L, 182L, 201L, 252L, 324L, 342L]",0.57,DE,0.96,0.73,-1.16,-0.57
"[58L, 98L, 141L, 170L, 180L, 190L, 198L, 216L, 264L, 270L, 339L]",0.57,DE,0.87,0.38,-0.12,0.18
"[39L, 43L, 63L, 85L, 100L, 172L, 182L, 204L, 216L, 232L, 251L, 279L, 342L, 354L, 366L, 369L]",0.57,DE,0.97,0.69,-1.03,-1.39
"[16L, 17L, 21L, 34L, 63L, 72L, 120L, 129L, 137L, 142L, 160L, 186L, 191L, 196L, 214L, 215L, 232L, 248L, 297L, 305L, 308L, 310L, 341L, 354L, 366L]",0.59,DE,1,0.65,-1.01,-5.69
"[0L, 24L, 43L, 85L, 100L, 141L, 170L, 180L, 182L, 282L, 309L, 342L, 383L]",0.59,DE,0.77,0.03,0.8,-0.99
"[45L, 47L, 83L, 106L, 108L, 128L, 136L, 166L, 167L, 208L, 242L, 275L, 312L, 327L]",0.59,DE,0.84,0.52,-0.64,-1.65
"[0L, 24L, 43L, 85L, 100L, 141L, 170L, 180L, 182L, 282L, 309L, 342L, 383L]",0.59,DE,0.77,0.03,0.8,-0.99
"[16L, 27L, 35L, 115L, 197L, 206L, 285L]",0.6,DE,0.45,0.04,0.69,0.33
"[13L, 16L, 35L, 47L, 53L, 115L, 141L, 170L, 180L, 378L]",0.6,DE,0.85,0.27,0.05,-0.39
"[26L, 148L, 202L, 204L]",0.61,DE,0.37,0.13,0.39,0.3
"[27L, 39L, 43L, 63L, 85L, 100L, 172L, 182L, 197L, 251L, 266L, 342L]",0.61,DE,0.83,0.14,0.36,-0.35
"[26L, 35L, 44L, 81L, 140L, 141L, 170L, 180L, 205L, 218L, 262L]",0.61,DE,0.71,0,0.77,-1.59
"[45L, 47L, 128L, 166L, 327L]",0.62,DE,0.68,0.21,0.08,-0.27
"[18L, 43L, 83L, 85L, 100L, 108L, 110L, 136L, 182L, 184L, 275L, 319L, 342L]",0.62,DE,0.92,0.35,-0.33,-1.79
"[16L, 26L, 35L, 115L, 141L, 148L, 170L, 180L, 202L, 204L]",0.62,DE,0.8,0.29,-0.11,-1.78
"[39L, 43L, 63L, 85L, 100L, 151L, 172L, 182L, 185L, 201L, 251L, 342L, 384L]",0.62,DE,0.85,0,0.68,0.57
"[41L, 45L, 58L, 213L, 219L, 344L]",0.63,DE,0.63,0.34,-0.32,-0.99
"[44L, 81L, 141L, 170L, 180L, 206L, 218L, 266L, 285L]",0.63,DE,0.71,0.03,0.57,0.3
"[0L, 24L, 44L, 81L, 106L, 167L, 208L, 218L, 242L, 275L, 282L, 309L, 312L, 383L]",0.63,DE,0.83,0.07,0.48,-0.4
"[0L, 24L, 44L, 81L, 106L, 167L, 208L, 218L, 242L, 275L, 282L, 309L, 312L, 383L]",0.63,DE,0.83,0.07,0.48,-0.4
"[43L, 85L, 92L, 95L, 100L, 171L, 182L, 201L, 252L, 278L, 280L, 324L, 327L, 342L, 347L]",0.64,DE,0.87,0.3,-0.29,0.26
"[13L, 16L, 31L, 35L, 47L, 53L, 115L, 219L, 229L, 272L, 322L, 359L, 378L]",0.64,DE,0.64,-0.04,0.73,0.28
"[98L, 141L, 170L, 180L, 190L, 198L, 206L, 216L, 266L, 285L, 323L]",0.64,DE,0.78,-0.08,0.83,0.51
"[44L, 81L, 141L, 170L, 176L, 180L, 198L, 205L, 218L, 277L, 308L]",0.64,DE,0.84,0.39,-0.54,-1
"[21L, 26L, 34L, 35L, 63L, 137L, 140L, 186L, 204L, 205L, 214L, 216L, 232L, 262L, 279L, 308L, 310L, 354L, 366L, 369L]",0.64,DE,0.75,0.41,-0.59,-2.59
"[21L, 26L, 34L, 35L, 63L, 137L, 140L, 186L, 204L, 205L, 214L, 216L, 232L, 262L, 279L, 308L, 310L, 354L, 366L, 369L]",0.64,DE,0.75,0.41,-0.59,-2.59
"[39L, 63L, 141L, 170L, 172L, 180L, 204L, 216L, 232L, 251L, 279L, 354L, 366L, 369L]",0.64,DE,0.91,0.59,-1.07,-2.4
"[44L, 81L, 141L, 170L, 176L, 180L, 198L, 205L, 218L, 277L, 308L]",0.64,DE,0.84,0.39,-0.54,-1
"[43L, 83L, 85L, 100L, 108L, 136L, 141L, 170L, 180L, 182L, 275L, 342L]",0.65,DE,0.91,0.51,-0.92,-1.39
"[26L, 104L, 132L, 148L, 151L, 170L, 185L, 201L, 202L, 204L, 246L, 367L, 384L]",0.65,DE,0.8,0.1,0.24,-0.26
"[43L, 83L, 85L, 100L, 108L, 136L, 141L, 170L, 180L, 182L, 275L, 342L]",0.65,DE,0.91,0.51,-0.92,-1.39
"[92L, 95L, 100L, 278L, 280L, 327L, 347L]",0.66,DE,0.57,0.13,0.15,-1.7
"[204L, 216L, 232L, 279L, 354L, 366L, 369L]",0.66,DE,0.54,0.13,0.11,-0.06
"[0L, 24L, 44L, 81L, 176L, 198L, 205L, 218L, 277L, 282L, 308L, 309L, 383L]",0.66,DE,0.79,0.19,-0.06,-0.16
"[18L, 45L, 47L, 110L, 128L, 141L, 166L, 170L, 180L, 184L, 319L, 327L]",0.66,DE,0.69,0.4,-0.64,-0.46
"[13L, 27L, 47L, 53L, 141L, 170L, 180L, 197L, 266L, 378L]",0.66,DE,0.77,0.06,0.33,-0.3
"[151L, 185L, 201L, 384L]",0.67,DE,0.41,0.11,0.13,-0.45
"[27L, 43L, 44L, 81L, 85L, 100L, 182L, 197L, 218L, 266L, 342L]",0.67,DE,0.81,0.05,0.31,-0.09
"[27L, 43L, 44L, 81L, 85L, 100L, 182L, 197L, 218L, 266L, 342L]",0.67,DE,0.81,0.05,0.31,-0.09
"[0L, 43L, 85L, 92L, 100L, 106L, 110L, 117L, 159L, 167L, 182L, 203L, 208L, 235L, 242L, 246L, 275L, 293L, 312L, 342L]",0.67,DE,0.99,0.98,-2.37,-10.62
"[43L, 85L, 100L, 131L, 141L, 149L, 170L, 180L, 182L, 183L, 278L, 325L, 342L, 365L]",0.68,DE,0.87,0.13,0.01,0.13
"[44L, 56L, 62L, 81L, 88L, 141L, 170L, 180L, 213L, 218L, 230L, 281L, 290L]",0.69,DE,0.79,0.04,0.23,-0.83
"[176L, 198L, 205L, 277L, 308L]",0.7,DE,0.44,-0.03,0.37,0.27
"[17L, 21L, 34L, 63L, 72L, 92L, 95L, 100L, 120L, 137L, 186L, 191L, 214L, 215L, 232L, 248L, 278L, 280L, 305L, 308L, 310L, 327L, 341L, 347L, 354L, 366L]",0.7,DE,0.99,0.74,-1.81,-2.09
"[0L, 13L, 24L, 47L, 53L, 141L, 170L, 180L, 282L, 309L, 378L, 383L]",0.7,DE,0.82,-0.18,0.81,-0.44
"[17L, 21L, 34L, 63L, 72L, 92L, 95L, 100L, 120L, 137L, 186L, 191L, 214L, 215L, 232L, 248L, 278L, 280L, 305L, 308L, 310L, 327L, 341L, 347L, 354L, 366L]",0.7,DE,0.99,0.74,-1.81,-2.09
"[16L, 35L, 44L, 81L, 115L, 204L, 216L, 218L, 232L, 279L, 354L, 366L, 369L]",0.7,DE,0.5,-0.15,0.72,0.13
"[44L, 81L, 104L, 132L, 170L, 171L, 201L, 218L, 246L, 252L, 324L, 367L]",0.7,DE,0.76,0.05,0.18,0.51
"[26L, 44L, 81L, 141L, 148L, 170L, 180L, 202L, 204L, 218L]",0.72,DE,0.69,-0.01,0.18,-0.34
"[56L, 62L, 83L, 88L, 108L, 136L, 141L, 170L, 180L, 213L, 230L, 275L, 281L, 290L]",0.73,DE,0.87,0.14,-0.25,-1.04
"[44L, 81L, 141L, 170L, 171L, 180L, 201L, 218L, 252L, 324L]",0.74,DE,0.85,0.32,-0.79,0.33
"[11L, 21L, 34L, 49L, 61L, 63L, 66L, 137L, 153L, 157L, 186L, 196L, 209L, 214L, 223L, 230L, 232L, 298L, 308L, 309L, 310L, 316L, 338L, 343L, 351L, 354L, 366L]",0.74,DE,0.89,-0.04,0.22,-2.01
"[16L, 26L, 35L, 129L, 140L, 141L, 142L, 160L, 170L, 180L, 196L, 205L, 262L, 297L]",0.76,DE,0.76,0.2,-0.57,-6.43
